Id,SalePrice
2167,211664.0
2168,204814.171875
2169,195102.4375
2170,224836.71875
2171,148183.109375
2172,128001.59375
2173,164594.015625
2174,226124.234375
2175,297354.15625
2176,322314.5
2177,243253.609375
2178,205625.953125
2179,140446.9375
2180,216809.625
2181,189718.03125
2182,225063.171875
2183,187273.859375
2184,129938.8984375
2185,111532.484375
2186,151821.390625
2187,150456.625
2188,154138.875
2189,299079.34375
2190,83614.609375
2191,77390.5
2192,94715.8203125
2193,115216.3984375
2194,114151.4296875
2195,110259.6171875
2196,102829.6875
2197,118682.0078125
2198,162924.890625
2199,189362.46875
2200,162845.609375
2201,153407.71875
2202,223225.96875
2203,161289.03125
2204,201496.515625
2205,119847.0
2206,160544.390625
2207,223014.9375
2208,259493.765625
2209,233297.78125
2210,118409.6875
2211,114013.5390625
2212,115462.21875
2213,110989.5078125
2214,142249.90625
2215,103055.34375
2216,148644.671875
2217,76357.421875
2218,59331.45703125
2219,50866.38671875
2220,60736.83984375
2221,344389.4375
2222,271943.46875
2223,307529.71875
2224,203424.375
2225,120252.328125
2226,182287.484375
2227,194564.203125
2228,264765.40625
2229,266218.90625
2230,162165.546875
2231,222128.765625
2232,190900.140625
2233,175380.765625
2234,230475.296875
2235,221988.640625
2236,279185.5
2237,346046.8125
2238,201187.4375
2239,112548.453125
2240,159158.578125
2241,167530.40625
2242,123016.1015625
2243,127902.890625
2244,103949.8671875
2245,102729.8984375
2246,144633.859375
2247,110696.6953125
2248,124896.890625
2249,121581.765625
2250,134599.296875
2251,120846.140625
2252,166285.84375
2253,160311.171875
2254,176348.015625
2255,203556.421875
2256,186927.328125
2257,208936.515625
2258,164955.203125
2259,174033.984375
2260,164420.59375
2261,184061.4375
2262,191266.71875
2263,354059.875
2264,495917.15625
2265,189567.640625
2266,323532.40625
2267,400738.65625
2268,417475.875
2269,149384.34375
2270,181590.390625
2271,217349.640625
2272,197930.21875
2273,170138.234375
2274,179508.1875
2275,168181.609375
2276,196177.640625
2277,189779.671875
2278,158387.1875
2279,126400.8046875
2280,112378.1875
2281,171650.890625
2282,197284.953125
2283,100641.75
2284,114633.1015625
2285,136269.90625
2286,125308.7265625
2287,348262.75
2288,279470.4375
2289,408777.46875
2290,448028.78125
2291,322690.90625
2292,444501.59375
2293,523420.6875
2294,415786.8125
2295,459576.25
2296,302315.5625
2297,310779.21875
2298,320334.75
2299,413541.15625
2300,336549.90625
2301,275198.28125
2302,252580.390625
2303,253325.0
2304,246653.109375
2305,186925.203125
2306,186344.953125
2307,194281.828125
2308,216618.03125
2309,283914.1875
2310,224772.03125
2311,188270.015625
2312,168519.15625
2313,178221.25
2314,165048.65625
2315,173520.921875
2316,187063.046875
2317,191992.96875
2318,174276.421875
2319,177533.59375
2320,192859.859375
2321,240624.453125
2322,166841.828125
2323,182162.96875
2324,173802.3125
2325,209853.609375
2326,176233.9375
2327,214359.5
2328,227866.125
2329,188428.609375
2330,171220.453125
2331,346473.0
2332,417720.6875
2333,316960.75
2334,256614.421875
2335,268949.71875
2336,334739.25
2337,222897.234375
2338,278236.65625
2339,211359.40625
2340,422855.40625
2341,212668.203125
2342,231507.625
2343,219847.796875
2344,218858.8125
2345,238250.046875
2346,222796.3125
2347,199546.9375
2348,242095.734375
2349,177427.515625
2350,283758.09375
2351,253027.234375
2352,257376.25
2353,246029.984375
2354,141648.109375
2355,144339.25
2356,149720.640625
2357,200238.859375
2358,199549.75
2359,134306.625
2360,114147.390625
2361,142942.5
2362,278259.875
2363,133739.328125
2364,150056.375
2365,223014.75
2366,195056.390625
2367,217076.515625
2368,212077.9375
2369,212851.328125
2370,173713.328125
2371,172575.6875
2372,192289.53125
2373,287289.78125
2374,329722.375
2375,253062.4375
2376,263994.59375
2377,387807.1875
2378,150549.984375
2379,215666.453125
2380,152474.15625
2381,164670.359375
2382,194413.390625
2383,202195.84375
2384,246872.953125
2385,162284.046875
2386,134371.109375
2387,143648.453125
2388,92990.265625
2389,116937.0625
2390,146428.125
2391,139422.21875
2392,116284.703125
2393,168437.75
2394,144173.71875
2395,221329.265625
2396,149678.34375
2397,206278.890625
2398,131595.21875
2399,57465.390625
2400,61104.26953125
2401,115329.9296875
2402,135680.25
2403,138923.78125
2404,147507.171875
2405,170118.140625
2406,142959.0
2407,128293.9140625
2408,137354.96875
2409,124959.984375
2410,167080.8125
2411,118878.375
2412,153497.734375
2413,128080.0546875
2414,155198.703125
2415,130152.0078125
2416,131478.09375
2417,141040.921875
2418,130650.125
2419,128420.7890625
2420,125599.640625
2421,144273.65625
2422,112099.6484375
2423,122627.8125
2424,145543.59375
2425,219647.359375
2426,129192.6171875
2427,135588.03125
2428,166487.09375
2429,112076.875
2430,137708.3125
2431,108462.4296875
2432,142793.40625
2433,144531.1875
2434,138231.125
2435,150924.15625
2436,109498.015625
2437,113842.71875
2438,123845.0546875
2439,104652.96875
2440,122321.5625
2441,80870.15625
2442,88953.8125
2443,120114.5234375
2444,124878.3359375
2445,80121.7734375
2446,138078.546875
2447,190455.640625
2448,132582.390625
2449,105952.4375
2450,147580.890625
2451,128567.0703125
2452,210635.8125
2453,89793.1875
2454,124185.296875
2455,114811.4765625
2456,140141.09375
2457,136635.34375
2458,120130.890625
2459,113936.6328125
2460,137270.296875
2461,122289.9140625
2462,137919.375
2463,123536.265625
2464,188148.796875
2465,148213.40625
2466,116250.9140625
2467,135748.6875
2468,80518.875
2469,78838.46875
2470,184278.9375
2471,203442.609375
2472,169279.125
2473,119717.28125
2474,79355.25
2475,228022.5625
2476,118144.1640625
2477,131710.890625
2478,154070.890625
2479,110829.6171875
2480,154177.984375
2481,121037.2421875
2482,128413.546875
2483,109885.0234375
2484,131060.421875
2485,132774.796875
2486,161516.8125
2487,194932.0
2488,158998.421875
2489,145887.640625
2490,165502.09375
2491,89228.84375
2492,195150.75
2493,143332.21875
2494,148374.140625
2495,89364.3203125
2496,238771.515625
2497,148205.453125
2498,105043.609375
2499,95057.5859375
2500,123463.4453125
2501,136238.65625
2502,155226.3125
2503,106351.734375
2504,180239.359375
2505,223690.140625
2506,258386.953125
2507,313087.625
2508,254276.625
2509,214625.59375
2510,220469.21875
2511,171558.015625
2512,207306.21875
2513,218890.734375
2514,244524.390625
2515,157205.59375
2516,173278.65625
2517,144711.9375
2518,149888.984375
2519,228086.34375
2520,210319.71875
2521,188650.234375
2522,222583.265625
2523,121505.0
2524,140999.59375
2525,149103.140625
2526,132351.0625
2527,107081.4921875
2528,127175.390625
2529,135761.828125
2530,124296.6015625
2531,254379.59375
2532,222337.703125
2533,194881.671875
2534,230329.4375
2535,317401.625
2536,231049.546875
2537,222474.125
2538,176689.6875
2539,183687.640625
2540,175692.296875
2541,176383.53125
2542,171320.640625
2543,132075.515625
2544,128866.90625
2545,136631.21875
2546,130445.96875
2547,137876.4375
2548,151524.5625
2549,159348.96875
2550,699506.25
2551,140770.484375
2552,131557.59375
2553,69379.3125
2554,104399.640625
2555,122477.46875
2556,110633.890625
2557,103127.109375
2558,172979.09375
2559,146934.140625
2560,150871.65625
2561,149028.171875
2562,147465.515625
2563,153855.3125
2564,198415.703125
2565,130603.6328125
2566,167637.390625
2567,136943.515625
2568,201987.453125
2569,224519.78125
2570,114561.5
2571,190365.828125
2572,142920.1875
2573,224827.890625
2574,277342.40625
2575,133338.125
2576,124403.390625
2577,168344.703125
2578,79196.1640625
2579,64942.3671875
2580,103612.546875
2581,114314.609375
2582,105172.046875
2583,288744.0
2584,173921.125
2585,183679.640625
2586,206130.703125
2587,190001.890625
2588,145086.984375
2589,148549.390625
2590,208575.140625
2591,206051.484375
2592,209834.578125
2593,246953.625
2594,177595.15625
2595,207424.109375
2596,316274.96875
2597,191119.375
2598,287899.90625
2599,297634.15625
2600,182732.859375
2601,154395.15625
2602,79544.1484375
2603,97095.0625
2604,87974.15625
2605,76828.6328125
2606,147085.859375
2607,205254.671875
2608,206808.34375
2609,164931.28125
2610,115042.5234375
2611,117060.8125
2612,152631.4375
2613,130455.4765625
2614,129726.0078125
2615,156563.234375
2616,146886.28125
2617,189246.515625
2618,200722.015625
2619,202743.21875
2620,185040.4375
2621,175130.78125
2622,184381.984375
2623,249647.15625
2624,298794.125
2625,312445.40625
2626,178583.171875
2627,174090.234375
2628,474089.8125
2629,563573.6875
2630,365281.375
2631,447793.21875
2632,453177.375
2633,325631.71875
2634,403150.75
2635,158100.078125
2636,179791.34375
2637,175462.328125
2638,259781.765625
2639,188747.375
2640,157303.9375
2641,104449.453125
2642,196965.9375
2643,101530.9609375
2644,120638.296875
2645,105964.625
2646,97172.0
2647,100067.0546875
2648,141274.765625
2649,156964.09375
2650,138565.6875
2651,145665.546875
2652,426739.0625
2653,251857.9375
2654,264610.40625
2655,409986.28125
2656,306459.34375
2657,334933.59375
2658,301119.75
2659,299597.59375
2660,358930.5625
2661,340495.0
2662,356927.3125
2663,268047.71875
2664,277083.9375
2665,313927.96875
2666,289021.4375
2667,164825.109375
2668,170255.8125
2669,178986.34375
2670,275135.21875
2671,180941.28125
2672,193842.671875
2673,207738.78125
2674,202535.046875
2675,167860.671875
2676,188236.75
2677,202150.90625
2678,248496.125
2679,267493.1875
2680,277212.3125
2681,436547.25
2682,330251.375
2683,573795.6875
2684,323210.34375
2685,331240.59375
2686,265173.5
2687,338953.15625
2688,211567.390625
2689,214866.96875
2690,515867.375
2691,199017.484375
2692,132379.1875
2693,192972.625
2694,132218.234375
2695,194307.59375
2696,186526.0625
2697,189231.5
2698,195274.65625
2699,172672.109375
2700,152044.28125
2701,138566.0625
2702,112222.3203125
2703,112555.8984375
2704,136972.1875
2705,121000.1484375
2706,111659.0078125
2707,115102.9140625
2708,134606.359375
2709,110556.03125
2710,128813.4765625
2711,278005.0625
2712,408303.4375
2713,162311.953125
2714,148756.484375
2715,174665.40625
2716,138508.0625
2717,190871.71875
2718,217593.0
2719,164301.0625
2720,162195.15625
2721,136442.765625
2722,170013.765625
2723,138644.75
2724,132262.0625
2725,129900.3203125
2726,154426.21875
2727,185262.0625
2728,174005.625
2729,153744.90625
2730,147088.8125
2731,128633.2265625
2732,125720.9296875
2733,160393.015625
2734,151173.125
2735,134969.03125
2736,135791.34375
2737,128906.5
2738,129740.4609375
2739,161197.65625
2740,143626.859375
2741,151571.0
2742,154296.265625
2743,141651.171875
2744,161633.703125
2745,141560.125
2746,138110.640625
2747,146289.6875
2748,124765.5390625
2749,130088.8359375
2750,136646.109375
2751,137256.421875
2752,190201.359375
2753,163143.453125
2754,232614.359375
2755,130231.9453125
2756,103144.4140625
2757,65976.78125
2758,82682.7578125
2759,165718.609375
2760,123569.046875
2761,149345.9375
2762,142231.359375
2763,182973.140625
2764,139013.0625
2765,267892.8125
2766,136880.125
2767,88266.6171875
2768,137039.28125
2769,133747.296875
2770,137225.515625
2771,108823.7265625
2772,112042.03125
2773,155847.921875
2774,132950.125
2775,112989.8984375
2776,141350.625
2777,143794.34375
2778,100232.234375
2779,124360.7890625
2780,94970.9609375
2781,103357.4140625
2782,88803.671875
2783,109031.421875
2784,122472.15625
2785,135424.125
2786,71755.4375
2787,119685.53125
2788,68341.4765625
2789,181771.875
2790,87175.421875
2791,113662.9375
2792,54890.59375
2793,168992.453125
2794,103301.09375
2795,121124.46875
2796,99364.765625
2797,210044.28125
2798,118705.9453125
2799,119906.109375
2800,55987.13671875
2801,113191.3671875
2802,135028.390625
2803,179993.265625
2804,135785.46875
2805,98904.140625
2806,78569.4609375
2807,152945.734375
2808,154937.109375
2809,138667.1875
2810,134473.765625
2811,166459.125
2812,158549.734375
2813,157133.390625
2814,138439.5
2815,99425.4609375
2816,235120.515625
2817,160592.28125
2818,135457.109375
2819,148503.65625
2820,136828.25
2821,105153.15625
2822,209605.953125
2823,354391.84375
2824,191265.765625
2825,142759.921875
2826,131456.25
2827,129840.2890625
2828,223906.25
2829,224486.0625
2830,233739.640625
2831,174697.84375
2832,247304.625
2833,295901.28125
2834,214079.875
2835,221498.625
2836,190640.171875
2837,146236.84375
2838,148792.4375
2839,168653.328125
2840,200900.015625
2841,207899.359375
2842,229982.125
2843,156092.625
2844,166011.09375
2845,119424.9609375
2846,215447.34375
2847,201697.421875
2848,213524.75
2849,204935.0
2850,276206.59375
2851,220500.65625
2852,220668.140625
2853,230777.890625
2854,139914.828125
2855,199595.03125
2856,203209.984375
2857,188321.234375
2858,197801.078125
2859,121216.953125
2860,125342.3203125
2861,115032.03125
2862,192767.65625
2863,126904.359375
2864,243705.703125
2865,147020.6875
2866,132926.125
2867,96692.96875
2868,93139.1484375
2869,115198.5234375
2870,123449.9609375
2871,81128.0859375
2872,49612.33984375
2873,97278.53125
2874,143994.671875
2875,121487.578125
2876,161479.296875
2877,140530.59375
2878,181302.65625
2879,143830.6875
2880,98198.703125
2881,154705.921875
2882,181724.359375
2883,198094.265625
2884,187892.671875
2885,193443.546875
2886,246421.65625
2887,90056.03125
2888,140125.453125
2889,44403.58984375
2890,81277.7421875
2891,136617.15625
2892,31899.84765625
2893,85799.2890625
2894,37988.015625
2895,329715.6875
2896,287641.15625
2897,204608.453125
2898,142470.0
2899,216073.796875
2900,171644.53125
2901,213122.84375
2902,194489.40625
2903,339611.5
2904,333520.09375
2905,81522.1015625
2906,202345.828125
2907,109867.8671875
2908,132396.59375
2909,140351.140625
2910,75312.8984375
2911,75465.4453125
2912,150845.546875
2913,77455.40625
2914,73426.8203125
2915,82008.734375
2916,77384.015625
2917,159322.125
2918,118803.109375
2919,216194.46875
